253980,37
185,43
624,23
790,131
824,67
1129,13
1212,67
1233,11
1234,50
1656,137
1910,33
1950,26
1975,101
2197,89
2492,39
2670,150
2840,2
3009,70
3151,27
3240,49
3269,7
3301,176
4160,13
4478,109
4744,49
4920,47
4988,124
5037,51
5132,8
5148,14
5294,50
5582,81
5595,367
5646,34
5648,32
5700,135
5701,148
5704,131
5709,128
5923,24
5957,14
5962,57
6010,21
6133,168
6147,212
6152,174
6154,95
6159,95
6160,169
6161,111
6168,226
6169,125
6173,41
6181,122
6187,293
6188,287
6194,238
6205,190
6208,259
6209,112
6218,136
6230,181
6257,83
6553,7
8237,153
8471,147
8971,67
9128,121
9349,241
9532,187
9584,180
9646,112
9696,27
10084,56
10294,88
10383,167
10492,312
10730,35
11078,38
11273,65
23413,42
26051,30
26135,120
26289,13
28964,88
30818,32
51065,97
51094,30
51495,41
55210,79
56922,53
57532,100
57533,29
57606,54
57619,24
79228,51
84321,37
117159,67
124801,32
192111,81
252884,24
388697,37
4987,7
6752,12
7852,83
158,61
1075,27
1819,18
2969,134
4856,38
5887,119
7298,55
7511,50
8481,256
8539,35
9662,166
9731,72
10241,206
10605,42
10785,50
22978,32
22995,104
27285,18
29978,305
30844,48
55031,85
55835,147
79016,85
84902,85
91408,23
116840,137
118881,63
145508,270
150483,89
201626,31
1633,29
2224,39
2936,33
3417,40
3963,52
5019,58
5763,33
5931,177
6449,216
6888,56
7064,44
8942,37
9948,62
11335,135
29082,42
54108,32
83734,21
122622,6
150572,47
161,71
273,56
933,24
1175,45
1808,55
2580,96
2690,49
3092,54
3897,33
4952,65
6016,23
7913,64
8301,80
8647,15
8650,59
8867,33
9066,10
9185,27
9342,83
9685,89
9701,63
9779,27
9919,143
10617,70
10900,49
10921,228
10928,100
10938,60
22841,39
22848,25
29924,72
50964,23
51172,20
51429,58
51512,143
51599,51
55291,63
55707,30
55738,67
57405,37
60313,54
78999,71
79065,100
79719,23
84258,12
92105,49
114034,60
115548,25
140685,26
165829,69
170302,17
375519,51
1174,24
9829,7
9892,20
22909,40
23396,25
55658,98
642843,7
162,103
164,54
381,50
699,136
1414,13
4915,41
7307,141
7918,72
8674,55
8905,38
8906,32
8907,105
9883,83
10667,83
11200,183
23281,351
23523,36
25953,96
25977,19
26119,21
26272,25
55357,19
56616,67
60314,42
63971,19
80352,9
81669,65
84960,30
114793,18
115708,26
130340,7
155465,22
170680,19
254187,107
284369,96
343930,14
1281,22
4012,56
4201,14
4957,131
5352,50
6453,119
9550,30
9632,77
9729,32
10411,17
23039,93
25828,90
25959,223
26150,28
27125,45
27229,107
51203,40
54855,13
55145,107
56158,7
79132,20
91694,82
114884,21
129807,21
636,24
684,18
5868,107
6855,49
9135,103
10360,21
11276,20
23178,87
26088,68
27342,92
50632,4
54812,18
55435,8
55690,24
57473,87
84993,41
92737,3
114885,23
133619,17
136371,30
165,2
166,308
463,36
604,162
639,44
705,174
861,106
1406,106
1478,87
1822,139
1856,184
2139,39
2189,86
2354,39
2623,100
2960,57
2997,71
3142,21
3146,122
3198,281
3225,32
3801,220
3860,86
3866,145
3885,259
3886,94
4004,91
4005,215
4154,40
4236,116
4302,55
4487,28
4488,64
4656,70
4665,91
4990,4
5204,185
5252,80
5307,92
5308,65
5565,170
5626,370
5692,105
5892,60
6142,212
6354,21
6386,341
6495,26
6496,8
6498,112
6626,128
6631,131
6660,50
6829,154
6911,39
6926,29
6945,67
7004,58
7088,131
7091,36
7328,94
7681,145
7716,50
7849,32
8214,66
8241,100
8543,128
8576,130
8676,132
8812,63
9470,85
9491,60
9533,160
9627,32
9743,49
9841,87
10539,129
10551,84
10736,22
10783,179
10817,99
10922,20
11030,262
11338,203
22806,194
22893,49
22924,53
23181,45
23283,51
23598,100
23641,104
26003,140
26121,212
26993,121
27037,64
27124,18
27158,29
27287,90
27324,16
27327,58
29946,63
29947,85
29948,47
30008,122
51003,84
51130,67
51236,17
51297,60
51324,138
51651,48
51657,16
54165,233
54764,168
55048,99
55072,75
55337,58
55668,47
55840,29
56344,15
56915,94
57010,5
57594,104
57644,26
57819,66
58524,75
63978,79
64098,35
64170,156
64599,48
64927,84
79005,151
79177,26
79190,8
79444,53
79571,82
79616,39
79720,38
79797,130
79843,61
79869,93
80022,60
80256,53
80742,32
80764,88
80778,50
81628,88
81629,46
81932,19
83719,112
83741,54
83746,88
83902,34
84285,29
84304,19
84330,87
84445,279
84518,18
84528,90
84619,98
84766,39
84858,22
84988,43
85376,30
90060,146
90933,153
91544,56
92129,31
92345,84
92999,14
93986,33
113730,24
114327,43
114823,71
116461,32
116931,17
117286,30
118490,21
123722,103
125115,378
127703,63
128497,1
130074,53
134701,17
136853,50
143241,33
147525,12
147687,145
150197,60
151121,43
153572,2
154313,63
158787,37
159195,153
165140,49
167826,28
168544,11
197407,20
200523,44
220108,29
220359,8
222546,40
256646,55
259234,23
284001,124
337880,112
337960,28
337973,54
353323,134
375791,583
386675,291
386676,226
386681,384
386682,469
388677,370
391723,9
440295,201
653188,16
172,1
2633,25
653269,33
174,13
9442,38
9905,16
11154,26
55367,38
175,12
3039,49
3040,36
3043,67
3482,44
10444,27
25843,87
176,18
1404,9
2192,82
2199,33
4060,11
4314,37
4317,14
4327,1
5118,19
7130,21
7143,18
9313,2
11096,6
177,24
387,181
1729,61
4615,92
6277,35
6283,4
6284,25
6285,46
6286,30
8829,60
10952,57
51135,38
54106,29
114609,59
178,38
2739,18
5270,27
7405,60
8987,24
51100,99
80324,43
84313,39
378884,23
181,12
2896,128
4159,5
4161,7
51738,13
57448,74
83892,53
140460,49
387921,12
182,26
811,130
3955,10
4179,24
4242,8
4301,80
6868,39
7057,59
8766,108
9148,5
23509,16
55636,36
57534,65
130589,9
183,35
186,10
290,8
1889,35
2028,7
3827,53
4224,24
4696,23
5547,25
5550,25
5972,13
10072,30
10159,107
23549,38
50618,92
54101,27
55876,8
492,31
1641,58
3357,6
5149,6
6535,12
7187,153
10560,31
23155,26
55732,22
57085,111
84920,27
85406,9
128869,30
154807,22
5291,45
7078,38
57509,23
187,97
215,31
622,20
1376,26
1896,83
2030,23
2063,42
2175,91
2710,49
4512,20
4535,18
4580,34
4968,13
5001,51
6522,29
6526,11
6687,57
6718,11
7026,71
8560,44
9044,44
9197,62
9213,34
9409,17
10555,12
10682,47
11146,77
22796,30
22845,20
23042,43
23047,50
23195,51
23244,76
23333,16
23376,31
23392,34
25923,68
26173,59
51104,21
51114,21
54536,47
54919,40
55013,9
55326,14
55706,40
55763,106
55770,40
55863,23
56994,30
57117,39
57143,36
57508,36
60412,65
60481,9
60561,121
63892,38
79053,34
79085,20
79675,19
79934,33
80097,33
80167,17
80185,28
80724,17
81926,20
84187,17
84804,2
90550,30
91137,22
148223,38
153396,7
196074,36
201562,21
221927,28
221955,29
345778,22
728932,12
2342,68
8399,104
8688,48
9404,65
9457,76
26511,63
29964,12
55262,19
55509,59
81851,186
83896,78
83899,138
254956,6
337968,151
338809,7
386683,138
190,19
2103,96
2104,56
2494,35
3164,136
5468,166
6095,37
6720,78
471,60
832,97
1665,167
1917,139
3098,64
4157,18
5269,18
5836,44
6382,61
6905,26
8833,56
10768,148
51199,117
55239,38
55968,73
79078,18
80184,117
91369,35
94239,48
132884,85
221937,92
196,49
406,44
904,79
2963,75
3169,60
4094,29
4780,73
6874,52
6878,68
6879,55
6880,110
6908,191
7025,40
7818,96
9049,55
9612,133
10672,68
80726,61
135112,14
388951,58
767,35
1634,41
5536,96
26232,44
79001,98
3936,27
86614,39
202,13
960,132
2931,93
22920,86
64978,109
374899,8
203,28
1666,34
2274,199
6558,35
7072,53
8473,105
8801,35
10421,92
22837,13
23476,94
25929,85
51585,28
51594,22
51780,31
58508,30
84811,28
84916,30
204,44
1738,72
1832,130
5609,86
6850,201
9894,49
205,18
1388,42
2046,21
6352,46
9817,143
56270,31
84984,131
208,90
334,46
350,25
581,104
660,108
669,27
673,74
677,19
860,65
862,112
1028,26
1112,23
1124,21
1152,78
1196,182
1384,12
1439,41
1455,50
1487,165
1540,69
1978,50
2011,123
2138,14
2206,13
2273,57
2309,93
2624,61
2959,103
3018,63
3162,40
3554,30
3598,110
3615,81
3654,144
3656,49
3661,132
3667,108
3690,61
3708,56
3710,52
3757,36
3895,67
3939,110
4084,34
4190,37
4208,46
4217,108
4296,53
4303,35
4436,138
4486,40
4515,10
4760,70
4775,28
5139,23
5140,36
5164,28
5170,134
5207,19
5208,31
5209,24
5268,68
5290,94
5354,46
5361,30
5364,31
5464,33
5478,113
5493,73
5494,67
5518,279
5524,71
5586,85
5588,75
5730,28
5774,40
5891,24
5979,83
6046,51
6224,168
6416,73
6426,198
6502,178
6548,44
6620,21
6625,212
6662,27
6768,23
6778,81
6949,72
7003,32
7019,46
7086,89
7247,51
7249,92
7262,8
7267,20
7291,57
7422,52
7465,116
7507,63
7994,47
8031,35
8099,73
8115,39
8349,141
8435,5
8479,43
8498,72
8554,139
8570,87
8600,43
8678,137
8682,25
8837,72
8874,67
8915,84
9097,75
9101,76
9112,193
9125,52
9181,67
9261,67
9411,14
9459,62
9479,47
9545,16
9615,26
9623,40
9846,53
9869,160
9877,63
9882,64
9891,41
9902,28
10000,40
10018,78
10188,111
10189,122
10206,31
10248,41
10395,48
10603,29
10658,33
10848,72
10983,13
11244,83
22794,52
22985,118
23035,20
23122,47
23216,46
23239,37
23241,16
23527,8
23530,48
23589,37
23647,69
23676,20
25776,40
25830,16
25998,74
25999,14
26155,73
26249,26
26284,38
26287,12
27004,2
27030,48
27246,43
28984,15
29086,91
29110,196
29953,15
50852,20
51058,6
51096,31
51177,55
51230,21
51608,66
51631,166
54039,45
54904,58
55256,11
55300,24
55355,26
55704,75
55746,66
56256,13
56413,6
56924,39
56950,51
57099,15
57402,26
57447,17
57521,111
57572,21
57580,13
57630,70
57664,11
57761,74
58504,33
63826,16
64410,26
65018,72
65266,23
79026,72
79109,46
79594,49
79753,113
79840,13
79960,23
80146,40
80153,43
81608,74
83605,26
83692,22
83714,14
83879,11
84254,98
84335,23
84364,11
84433,35
84958,7
90780,22
93349,10
94240,18
116496,8
116986,13
117145,18
126353,72
133522,23
150684,76
153090,40
157310,3
158931,3
171023,32
200576,15
253260,103
285613,21
642273,5
1018,76
2627,15
4223,670
5715,57
6358,16
8287,15
9847,29
10105,41
10959,53
29127,97
54780,32
63893,105
64241,14
79689,3
80339,4
120114,23
210,25
3267,40
6835,59
8882,69
10769,60
11321,67
28988,55
51056,35
64175,63
79763,30
84520,16
445328,7
211,74
4726,97
5106,38
5328,35
6629,79
7115,2
7116,1
7120,3
7728,12
8629,28
9168,17
9724,30
10464,152
11165,44
23503,36
25898,96
26073,66
27349,43
29765,24
54535,171
54980,7
55006,37
55268,12
63898,78
64147,55
64781,63
84460,34
92154,3
113115,17
124460,18
163050,37
165918,47
201255,13
389207,8
441518,9
100287171,16
212,7
5876,78
8803,52
272,6
336,24
337,11
341,12
344,8
345,7
629,20
710,23
720,30
1120,4
1296,20
1409,21
1410,106
1471,13
1514,40
1608,2
1675,8
1762,59
2155,26
2200,45
2217,63
2243,41
3263,14
3493,77
3501,34
3514,35
3693,80
3697,8
3720,25
3853,60
3854,49
3861,81
3868,95
4635,6
4868,22
4995,1
5004,19
5142,17
5178,10
5197,3
5324,7
5444,13
5473,25
5544,2
5552,23
5644,26
5950,20
6018,15
6262,28
6331,33
6647,77
6683,26
6767,54
7018,69
7775,49
7804,39
8029,13
8318,43
8467,138
8911,5
9467,25
9635,3
9778,32
10542,95
22887,25
23036,6
23064,50
23261,4
23315,2
23418,9
23431,22
26165,5
26517,68
27040,60
27113,17
29951,3
54433,79
54677,12
55140,45
55196,8
57165,1
57695,99
57722,3
58484,17
58506,30
60684,20
64866,20
65110,41
79139,73
79183,3
79691,12
79780,18
80012,24
80817,142
84174,15
91523,5
91807,8
148156,10
151246,40
154754,1
170692,5
254879,1
255189,1
283160,2
284418,5
214,16
419,24
923,13
51294,18
225,7
491,120
682,143
4710,36
5824,125
5825,69
6564,65
7879,162
8504,16
11001,41
55800,71
55967,65
112936,45
114990,120
132141,46
221074,70
216,13
217,44
26471,29
59067,6
1400,115
2266,32
2272,24
3502,8
3503,4
4329,9
5265,64
8854,7
8945,387
9094,125
11161,79
23410,114
23521,70
51806,52
55855,2
84966,34
404636,22
218,24
1292,42
2841,12
6722,95
7351,24
8338,119
8468,62
50626,36
79981,47
91433,23
100423062,23
2169,5
3074,27
3996,44
5394,84
10116,53
11235,64
22803,88
51684,83
55148,33
83940,23
151648,50
220,11
3680,22
54498,7
64689,59
221,51
222,7
1118,6
1831,50
3028,78
3305,180
3658,24
3846,188
10195,14
10479,32
11026,7
11043,253
23780,37
51714,15
55236,60
56776,12
81850,215
84669,44
84942,17
85291,121
85293,89
123283,38
201292,21
386680,140
6570,56
7750,73
51241,7
2664,87
5226,49
7128,106
11332,49
56647,59
57019,25
79931,39
127733,36
2177,73
6609,24
8672,40
9670,43
10565,37
10735,44
11020,51
11218,92
22870,63
22981,224
23355,17
26046,60
29781,97
29911,136
50628,119
51259,241
55127,56
57223,31
57650,45
64328,44
64786,62
65062,146
84790,197
229,30
230,30
529,62
587,16
1431,37
2027,30
2820,24
3441,10
5230,71
11226,24
23397,56
23534,92
57617,58
92749,2
3096,54
3364,46
64902,3
200958,26
201163,32
2794,22
5606,54
6713,17
23294,105
81567,78
231,26
3275,66
5081,20
6652,44
56242,3
64478,3
140458,22
401036,23
441282,2
943,29
1063,56
2041,83
3651,21
3718,100
3875,139
4058,15
4216,61
4225,17
4528,38
5330,15
5347,355
5787,35
5793,54
5795,77
5884,33
6421,211
8621,67
9655,12
10451,30
23162,46
23299,81
51530,39
53347,78
53358,55
79677,57
121391,16
285016,1
389658,2
3691,91
3891,51
5320,28
10221,29
55280,19
241,9
3292,5
4047,19
4056,18
4222,99
6049,12
7174,38
7525,195
8379,96
8567,34
8881,156
8897,23
9110,28
10645,46
10825,7
11243,60
22930,36
23102,26
23259,18
55614,26
57104,23
64398,44
64860,4
79802,1
79956,35
80254,138
84057,10
93426,47
122060,12
146923,7
154810,27
283459,23
283643,22
285753,85
1192,60
118924,36
242,23
1798,15
3813,25
4152,53
8706,27
8932,59
9753,54
9878,54
59344,27
64395,146
79714,38
148870,7
244,7
145226,27
246,2
90580,34
247,12
6737,115
25948,7
27097,38
248,22
251,10
402,28
3663,55
112724,29
116442,26
249,9
9789,44
90701,22
2822,9
3489,24
4184,67
5013,147
8733,33
9113,104
10026,14
11124,138
54507,210
54544,53
79058,45
80700,61
83755,149
254910,58
353134,59
353135,57
353137,72
353140,86
353142,63
353143,37
353144,45
2588,32
10600,24
26577,10
145173,8
257,16
5577,71
10491,30
10609,13
27304,25
55214,8
55471,28
79068,31
84078,156
89890,45
121457,73
147339,44
254048,16
258,3
973,58
1351,10
4149,1011
5443,30
5549,16
6320,41
6757,35
9210,12
10775,43
51228,9
58511,37
60506,15
81488,60
83546,9
90203,36
113091,4
399694,11
431705,6
100820829,59
265,3
550,66
915,21
1571,22
1576,15
1719,23
2742,30
2821,33
3093,110
3156,39
3638,21
3703,24
3732,45
3749,30
5376,23
5683,131
5686,123
5687,175
5689,182
5690,99
5691,102
5693,112
5694,69
6400,53
7321,285
7323,240
7326,29
7327,59
8975,49
9058,11
9656,196
9709,34
9861,113
10213,112
10456,145
23295,43
25992,3
29089,40
51009,47
51141,44
51151,12
51619,106
51669,29
55284,83
55288,21
55432,42
55829,28
57003,37
84447,91
84649,3
91319,8
114882,37
140707,21
201595,35
258010,23
285242,7
268,7
5125,71
153527,50
270,14
271,31
4620,21
6383,97
23582,123
29922,102
55195,36
151987,45
30820,19
1716,75
1859,88
4862,34
5533,38
6853,54
23336,24
51411,11
55172,82
57410,32
79694,26
79745,34
84251,8
159989,79
339231,11
1523,56
3655,47
3672,19
3675,26
4534,9
5906,89
5991,25
6249,45
8491,20
8723,31
8853,55
10137,45
10525,61
10526,65
23310,50
54453,13
79842,26
275,8
55697,143
276,24
4081,12
4589,27
6648,57
8165,40
9034,13
9512,80
10231,23
10270,61
51112,29
57118,46
166824,9
727897,14
100132285,37
278,28
1827,35
11180,43
22846,11
55504,46
56287,18
79740,26
121643,7
279,6
1021,166
2813,6
51499,13
83596,11
280,2
537,29
944,41
284,7
285,14
7010,33
23140,59
23219,61
79654,48
286,33
2038,14
4151,6
6005,6
6508,6
9771,29
9896,11
10752,6
84033,24
84224,11
287,38
4897,14
7978,11
10280,17
25822,40
51164,38
55662,79
81565,129
114299,15
153241,94
288,41
355,129
1272,34
3746,13
5339,119
6324,3
6326,7
6338,25
11025,7
11137,44
51361,44
55715,46
57731,22
4071,8
291,54
1201,96
1203,53
2590,23
3671,57
4250,78
5116,71
6787,58
23786,51
112770,65
140801,83
220717,102
311,38
595,135
1159,7
4796,36
6124,201
6128,255
6144,150
6234,129
6391,13
6392,6
8100,60
8451,285
26523,199
26589,47
27020,13
27122,58
29090,22
51021,38
51642,37
64976,70
65993,80
79064,32
84987,8
93144,28
140459,59
142686,21
152100,3
389203,6
373,219
2261,63
2548,37
3735,94
4714,48
4731,41
6844,84
7059,71
8794,15
9169,41
9715,31
11326,64
26520,26
29888,101
51076,27
51614,70
51647,67
55002,39
55718,53
56993,60
80017,7
80021,13
81833,63
84458,33
84735,18
140461,25
148109,13
400916,69
307,20
495,91
3856,88
5313,21
5495,65
5584,140
7159,197
7579,58
8106,55
10208,29
10342,182
23192,31
25936,33
27316,166
51026,180
51380,15
54575,26
54822,27
54987,7
55201,40
55791,172
80304,42
80856,30
151230,26
285367,31
548593,70
644943,37
312,10
858,18
2185,153
2260,133
2321,51
4267,15
4281,83
5327,43
6281,52
6596,61
10434,19
22826,30
51103,50
55681,54
56302,24
57542,54
83932,101
113146,36
255738,31
304,6
7398,63
54532,27
306,14
6813,32
8773,76
10436,36
197131,84
4357,20
9397,33
23569,19
58480,127
1280,47
1300,22
1981,124
2222,42
3035,45
3460,13
5519,124
6827,18
9374,39
9698,47
131578,53
1380,16
2805,24
3251,51
4507,33
5358,44
54107,24
92342,50
333,59
758,27
929,43
1284,52
1287,34
1302,5
1760,31
1780,57
1855,84
2132,34
2162,18
3234,5
3431,20
4804,65
5592,73
5699,24
5928,200
6137,231
6717,36
7123,20
7694,11
9362,16
9690,45
10641,26
10681,50
10749,34
11189,10
22993,8
23646,28
26230,10
51412,28
54437,8
54973,57
55233,65
55735,51
57418,58
60492,32
66000,26
80227,43
80308,38
81794,7
84060,53
84467,13
85365,22
85440,77
170959,12
347733,87
410,40
1474,40
3122,65
3123,48
3125,19
3126,10
3127,21
3189,111
55165,127
337959,82
337967,184
6734,39
54518,23
124540,28
313,2
314,5
8639,17
9950,45
23592,49
5933,107
317,38
837,60
1413,18
4958,4
10017,15
22861,20
23001,63
51074,37
54205,70
54849,33
80755,154
147719,67
284131,15
318,11
319,3
8693,10
320,25
321,30
774,19
3768,20
5870,44
6804,167
6812,54
8573,97
9378,30
9973,13
57576,9
79937,34
85445,7
9746,6
9849,17
9922,25
22883,43
23096,5
27301,26
57062,127
63941,7
93643,21
158809,8
346689,47
356,114
1730,11
4841,179
5621,96
6418,159
6446,119
8175,162
9733,158
9879,40
10194,3
10523,88
10992,142
11052,96
23450,171
23451,203
26986,220
26999,52
27336,56
51729,58
56252,43
57616,33
57823,21
79877,16
81890,22
84108,69
84461,58
85360,11
90324,24
128553,22
132001,18
147179,20
538,24
3083,16
5910,85
6272,138
8838,6
9885,12
55255,14
55871,82
65008,78
84144,2
92483,12
570,25
1453,123
1586,20
2034,118
2176,60
3223,15
3728,153
3872,41
3880,102
3909,21
3910,29
4538,15
4928,88
5525,51
5535,18
5604,121
5707,135
5783,47
6101,1
6477,184
6801,81
7175,97
8021,73
8030,88
8215,2
8312,102
8313,84
8577,28
8658,53
8661,132
8888,36
9077,23
9126,145
9818,36
9972,124
10048,137
10466,36
10484,119
10541,69
10982,47
11097,21
11214,36
22859,30
22869,23
22872,36
23020,175
23086,10
23368,102
23384,53
23513,69
23543,114
25831,59
25839,41
25957,17
25984,2
26058,74
29074,33
29119,63
29966,86
50649,11
53944,30
54187,46
55777,19
55914,61
56204,9
56987,30
56998,37
57536,47
57584,40
57701,23
58525,68
64236,16
64397,27
81493,44
83759,69
84289,61
84952,11
89795,7
89796,27
89797,15
115677,11
139285,24
146540,87
158427,31
163786,82
205147,3
219287,1
222584,21
100101267,12
325,25
712,31
722,20
1401,62
2209,29
2212,39
2213,23
2214,22
2215,22
2806,41
7038,11
8092,18
1512,22
2110,15
2195,38
2956,93
3702,55
4678,71
5431,98
6278,58
6280,117
6427,133
6428,143
6634,118
7443,91
8243,149
8290,189
8334,17
8348,29
8637,9
8804,14
9022,20
9343,161
10514,147
10527,93
11260,50
27148,22
51200,26
55231,17
79153,6
83903,36
84000,4
84181,16
121214,12
327,41
833,43
5074,53
5496,90
6470,49
6897,73
6904,53
9559,103
9581,26
9798,42
22824,55
23210,139
54472,105
328,122
430,12
661,42
3148,51
3191,123
3229,26
3839,93
4172,151
4173,101
4595,26
4830,70
4999,67
5243,25
6632,134
6943,12
7023,119
7296,47
8091,36
8125,58
8883,38
9060,17
9588,66
10111,113
10425,72
11100,143
23520,5
27339,169
56001,60
60626,52
79084,121
79786,21
130507,36
329,159
330,97
332,80
640,87
715,12
843,52
958,61
959,16
2021,23
2596,26
2619,6
2935,54
4049,19
4055,81
4828,3
5985,91
7286,22
7320,85
7332,132
8239,144
8740,29
8742,12
8870,25
9246,55
9448,60
9525,47
9666,62
9747,45
10010,77
10238,120
10446,16
10642,94
10746,41
10935,80
11047,68
22954,97
23028,351
23586,70
23624,51
25793,78
25853,22
27338,65
50837,14
51027,27
51255,32
51330,13
51362,48
51465,48
53840,10
54469,11
54739,15
57720,9
64900,9
79187,59
80335,58
81858,40
84167,15
84651,18
151195,38
152926,21
254773,27
284467,74
654483,13
3659,64
5414,25
8720,20
8877,26
10454,149
10616,92
10892,48
51375,23
839,56
1163,79
2071,74
2137,29
3183,202
3635,68
5198,64
5654,33
5881,37
6611,44
6741,92
7319,90
7324,133
7325,91
7336,61
7347,63
8078,79
9500,185
9693,69
9859,180
10392,45
10465,35
11196,49
23085,66
29950,64
51435,48
55038,40
55179,9
55437,16
64063,2
81603,72
90378,53
112401,21
118424,20
134492,70
140735,73
196403,51
203100,10
284325,49
100506742,12
1875,21
2150,26
3050,38
3619,26
6795,37
6837,36
7392,37
7813,33
9412,121
10899,9
11007,152
23194,12
29108,65
54797,53
55143,57
55588,99
84246,77
90390,52
92922,24
112950,64
283431,17
284297,17
333932,106
389541,19
1600,81
2740,52
2948,19
3117,37
4666,66
4860,47
5067,2
6303,94
7572,95
8894,63
9001,101
9968,91
10200,46
10307,30
10418,8
10813,101
53942,3
55274,35
56144,41
57562,94
152330,8
3105,106
9191,39
9546,42
714,10
949,33
1071,7
1356,21
1791,11
3078,7
3250,5
3929,22
5110,110
5136,6
5860,14
6289,7
8315,57
8542,5
8694,12
9667,81
9804,52
10924,5
11061,7
23460,2
26049,5
55034,24
55700,39
64221,11
64759,28
79003,41
79188,46
79925,3
84203,4
84867,18
116173,87
128240,6
128876,2
137362,4
154664,4
339390,23
643314,6
100616101,1
10488,203
117144,101
2538,9
9572,25
633,22
799,17
3949,43
3990,6
4040,68
4291,118
4547,9
5080,152
5696,57
6514,7
8707,10
9601,71
9934,4
51192,6
55170,125
55176,9
55512,19
79844,12
84068,11
84255,22
85013,32
114571,68
145389,10
148808,12
440026,11
440145,36
339,11
10930,3
29974,31
373863,11
80221,19
83851,32
165100,9
4023,28
6659,27
346,1
638,93
1861,36
2202,72
2827,10
3491,16
3953,35
4150,20
5819,48
6120,10
8428,218
9028,16
9710,12
10462,24
23097,66
25870,14
54332,22
55343,1
56947,96
66036,28
90957,75
115350,1
158763,14
203062,7
203562,131
440163,11
735,9
1270,24
3113,97
3445,12
4319,19
4741,55
6653,58
7436,14
22874,12
22905,38
53822,11
56172,3
58526,15
84171,18
2159,27
2161,28
4018,12
5196,16
5930,85
353,26
372,44
379,28
397,24
420,2
444,65
445,53
468,106
501,36
597,21
627,24
642,52
662,43
689,50
740,50
782,17
865,43
883,10
896,64
900,44
948,28
965,13
972,54
991,164
993,80
1030,28
1032,39
1082,4
1119,10
1153,79
1198,114
1238,17
1278,56
1285,27
1288,17
1316,26
1327,28
1339,11
1365,11
1395,7
1397,24
1470,24
1489,6
1509,53
1662,37
1677,30
1731,31
1735,6
1783,32
1787,19
1820,55
1845,31
1846,14
1876,51
1891,111
1977,78
1983,57
1998,22
2002,49
2004,17
2039,25
2050,35
2067,37
2079,55
2117,16
2118,21
2123,10
2160,16
2181,41
2182,41
2242,47
2257,22
2258,13
2263,123
2299,34
2491,19
2517,16
2543,3
2551,39
2557,3
2576,3
2582,7
2584,23
2647,30
2705,16
2743,13
2797,2
2803,38
2817,27
2835,2
2838,2
2940,7
2972,22
2983,20
3005,42
3029,8
3045,24
3047,15
3048,18
3053,12
3070,50
3080,5
3145,10
3158,9
3221,28
3248,3
3268,8
3338,4
3416,84
3442,17
3449,2
3467,5
3476,129
3550,89
3574,4
3600,11
3620,7
3630,33
3633,16
3660,35
3670,29
3766,22
3782,7
3804,9
3814,7
3831,86
3833,19
3898,7
3903,7
3915,35
3934,67
3937,52
3957,14
3998,48
4076,48
4099,19
4103,44
4117,17
4189,49
4209,47
4232,20
4286,42
4321,8
4336,11
4356,38
4440,10
4477,5
4601,34
4636,3
4668,11
4680,8
4693,9
4707,18
4709,31
4724,58
4747,72
4763,51
4800,79
4811,29
4826,4
4832,29
4837,7
4857,13
4916,59
4919,14
4976,44
5000,52
5008,17
5015,48
5029,11
5042,19
5055,57
5092,97
5098,38
5127,61
5128,37
5129,94
5165,47
5173,10
5211,55
5223,32
5236,28
5238,11
5264,22
5292,87
5316,38
5333,22
5356,62
5412,6
5413,32
5435,73
5440,29
5507,24
5511,59
5514,45
5527,44
5600,65
5636,35
5645,16
5650,29
5653,26
5711,63
5717,138
5720,80
5721,60
5729,8
5732,6
5740,7
5778,11
5828,10
5878,135
5889,31
5896,33
5967,6
5993,37
5998,64
6014,16
6017,4
6100,16
6123,5
6156,200
6164,40
6171,10
6242,18
6251,25
6279,73
6319,22
6357,11
6431,62
6505,33
6591,25
6616,43
6668,18
6769,24
6818,20
6891,27
6903,2
6917,70
6941,30
6948,8
6953,7
6954,3
7035,21
7042,23
7060,2
7092,4
7139,11
7166,12
7167,55
7172,6
7178,51
7259,47
7274,21
7357,16
7373,34
7374,26
7469,30
7538,74
7549,74
7570,34
7571,20
7584,35
7586,30
7589,45
7627,2
7745,29
7763,22
7802,21
7803,24
7809,6
7867,47
7881,13
7984,36
8019,25
8036,16
8195,23
8208,40
8209,18
8233,52
8293,7
8317,68
8342,20
8394,59
8409,85
8416,8
8445,113
8449,49
8495,15
8536,119
8569,60
8605,5
8609,3
8613,6
8623,19
8631,102
8645,3
8659,9
8666,59
8683,71
8689,63
8738,29
8774,31
8775,50
8796,13
8807,7
8823,15
8824,3
8886,61
8893,42
8908,18
8926,13
8935,21
8939,54
8994,53
8999,12
9014,43
9040,89
9053,40
9084,1
9092,116
9098,14
9127,6
9130,11
9134,20
9139,39
9140,74
9158,23
9173,15
9183,55
9196,9
9201,19
9203,51
9205,10
9221,109
9230,79
9255,59
9262,28
9270,22
9314,31
9341,81
9356,21
9364,9
9371,25
9437,6
9444,84
9445,33
9446,25
9450,6
9452,15
9454,100
9455,17
9514,12
9519,31
9527,40
9547,7
9567,27
9570,38
9576,5
9649,8
9653,19
9722,51
9764,7
9776,28
9787,27
9801,56
9825,30
9839,35
9915,77
9939,103
9957,3
9976,2
9997,43
10043,46
10049,76
10067,47
10069,28
10078,70
10081,27
10110,23
10123,24
10140,60
10146,137
10201,9
